sequenceId,itemPosition,Whale,Rhythm,Tempo,Ornamentation,Synchrony,Duration,TsToAbs,Token,Rubato
21,343,2,5,4,1,1,1.2905452,1348.5096000000012,f5*=,=
21,344,1,4,2,1,0,0.6904165999999999,1349.8737499999988,e3*\,\
21,345,3,6,1,0,1,0.4701287999999999,1351.9808000000012,g2.?,?
21,346,2,5,4,0,0,1.2380666,1352.6879999999985,f5.\,\
21,347,2,5,4,1,1,1.2964729,1356.530999999999,f5*/,/
21,348,1,4,2,0,1,0.700275,1357.4623167000027,e3.=,=
21,349,2,5,4,0,1,1.2481443,1360.3568000000014,f5.\,\
21,350,1,2,3,0,1,1.0015083,1361.203300000001,c4.?,?
21,351,3,1,0,0,1,0.389625,1361.4540000000015,b1.?,?
21,352,3,1,0,0,1,0.2619635,1361.843625000001,b1.\,\
21,353,1,1,0,0,1,0.2979667,1362.2048083000009,b1.?,?
21,354,3,6,1,0,1,0.543088,1362.9343999999985,g2.?,?
21,355,2,5,4,1,1,1.2503205,1363.9182,f5*=,=
21,356,1,4,2,0,1,0.72255,1365.6087499999994,e3.?,?
21,357,3,5,2,0,1,0.8382923,1367.3212999999996,f3.?,?
21,358,2,5,4,1,1,1.3001859999999998,1367.5614999999998,f5*/,/
21,359,1,4,2,0,1,0.7213499999999999,1369.7653083000005,e3.=,=
21,360,3,5,2,0,1,0.7972957,1371.2222000000002,f3.\,\
21,361,2,5,3,0,0,0.9779915999999998,1382.753499999999,f4.?,?
21,362,2,2,2,0,0,0.6195083,1386.141299999999,c3.?,?
21,363,2,1,0,0,0,0.1917417,1386.7608082999975,b1.?,?
21,364,2,2,1,1,0,0.5268667,1389.5845999999983,c2*?,?
21,365,2,1,0,0,0,0.1740833,1390.1684166999985,b1.?,?
21,366,2,5,2,0,0,0.7667083000000001,1396.271499999999,f3.?,?
21,367,2,5,2,0,0,0.765125,1402.3724000000002,f3.=,=
21,368,2,5,2,0,0,0.911825,1409.7759000000003,f3./,/
21,369,2,2,2,0,0,0.9067167,1419.9170000000013,c3.?,?
21,370,2,1,0,0,0,0.2786166,1420.823716700001,b1.?,?
21,371,2,2,2,0,0,0.73365,1429.1660999999986,c3.?,?
21,372,2,3,0,0,0,0.3063417,1429.8997499999969,d1.?,?
21,373,2,2,2,0,0,0.7608666,1433.7599999999984,c3.?,?
21,374,2,3,0,1,0,0.3044,1434.5208666,d1*?,?
21,375,2,4,2,0,0,0.717425,1438.633099999999,e3.?,?
21,376,2,3,0,0,0,0.2564667,1439.350524999998,d1.?,?
21,377,2,1,0,0,0,0.2237,1439.6069916999986,b1.?,?
21,378,2,5,2,1,0,0.909025,1442.9184999999998,f3*?,?
21,379,2,5,2,1,0,0.8256334,1446.2080999999998,f3*\,\
21,380,2,5,2,1,0,0.8778333,1453.7586999999985,f3*/,/
21,381,2,4,1,1,0,0.5119584,1457.9046999999991,e2*?,?
21,382,2,2,1,0,1,0.5394473,1461.7100167000026,c2.?,?
21,383,1,5,4,0,0,1.2202333,1499.550599999999,f5.?,?
21,384,1,5,4,0,1,1.1449333,1505.301800000001,f5.\,\
21,385,2,3,3,0,1,1.0652464,1505.410899999999,d4.?,?
21,386,1,5,3,0,1,1.0572583,1509.607100000001,f4.?,?
21,387,2,3,3,0,1,1.0172528,1509.8763,d4.\,\
21,388,2,3,3,0,1,0.9366183,1513.230100000001,d4.\,\
21,389,1,5,3,0,1,0.9682667,1513.4822999999997,f4.\,\
21,390,2,3,2,0,1,0.8423354,1515.424500000001,d3.?,?
21,391,1,5,2,0,1,0.9128667,1515.8292,f3.?,?
21,392,3,5,4,0,1,1.0952986,1516.3862999999983,f5.?,?
21,393,2,3,2,0,1,0.7772375,1516.9740999999997,d3.\,\
21,394,1,8,2,1,1,0.8011333,1517.2262999999984,i3*?,?
21,395,3,4,2,0,1,0.6826604,1520.333956099999,e3.?,?
21,396,2,3,2,0,1,0.7550950999999999,1520.5283999999992,d3.\,\
21,397,1,5,2,1,1,0.8077417,1520.6290999999983,f3*?,?
21,398,3,4,2,0,1,0.70316,1524.1613709999983,e3./,/
21,399,2,3,2,0,1,0.7623649,1524.1980000000003,d3.=,=
21,400,1,5,2,0,1,0.8556832999999999,1527.355599999999,f3./,/
21,401,2,3,2,1,1,0.8155733000000001,1527.3849999999984,d3*/,/
21,402,1,8,0,0,0,0.2449584,1716.991433299998,i1.?,?
21,403,1,8,0,0,1,0.2232,1717.2363916999966,i1.\,\
21,404,2,3,3,0,1,0.9608118,1717.4314999999988,d4.?,?
21,405,1,3,0,0,1,0.1377833,1717.459591699997,d1.?,?
21,406,1,1,0,0,0,0.1597666999999999,1717.5973749999976,b1.?,?
21,407,1,1,0,1,0,0.2985166,1717.7571416999965,b1*/,/
21,408,1,12,0,0,0,0.335625,1721.082033300001,m1.?,?
21,409,1,3,0,0,0,0.1361667,1721.4176583000008,d1.?,?
21,410,1,1,0,0,1,0.1166833,1721.5538250000027,b1.?,?
21,411,2,3,2,0,1,0.9199125,1721.6075999999994,d3.?,?
21,412,1,1,0,0,1,0.186575,1721.6705083000015,b1./,/
21,413,1,1,0,0,0,0.311375,1721.8570833000012,b1./,/
21,414,1,3,0,0,0,0.12315,1725.0445,d1.?,?
21,415,1,3,0,0,0,0.1316417,1725.1676499999994,d1.=,=
21,416,1,3,0,0,0,0.1284416,1725.299291700001,d1.=,=
21,417,1,3,0,0,0,0.137175,1725.427733299999,d1.=,=
21,418,1,1,0,0,0,0.117025,1725.564908299999,b1.?,?
21,419,1,1,0,1,0,0.1990167,1725.6819332999985,b1*/,/
21,420,1,5,2,0,0,0.87825,1729.6252999999997,f3.?,?
21,421,1,5,2,0,1,0.85415,1734.712199999998,f3.\,\
21,422,2,3,2,0,1,0.927527,1734.712199999998,d3.=,=
21,423,2,3,2,0,1,0.883649,1739.6798999999992,d3.\,\
21,424,1,5,4,0,1,1.11705,1748.4995999999992,f5.?,?
21,425,2,3,3,0,0,1.0632274,1749.148799999999,d4.?,?
21,426,2,3,3,0,1,1.0799416,1753.6391000000003,d4.=,=
21,427,1,5,3,0,1,1.0714083,1753.6476000000002,f4.?,?
21,428,2,6,2,0,1,0.8126785,1802.0041999999996,g3.?,?
21,429,3,6,0,0,0,0.3651913,1803.8737,g1.?,?
21,430,3,3,0,1,0,0.2439804,1808.5293999999997,d1*?,?
21,431,2,1,0,0,0,0.4433607,1809.4055999999985,b1.?,?
21,432,2,0,0,0,1,0.319886,1809.8489606999972,a1.?,?
21,433,3,5,2,0,1,0.8077253,1810.6221000000005,f3.?,?
21,434,2,6,2,0,1,0.7360094999999999,1812.5714999999984,g3.?,?
21,435,3,3,2,1,0,0.6523786,1813.0685000000008,d3*?,?
21,436,2,2,1,0,1,0.5284234,1815.685158199998,c2.?,?
21,437,3,1,1,0,1,0.4985334999999999,1815.9716999999985,b2.?,?
21,438,3,0,0,0,1,0.3151045,1816.4702334999963,a1.?,?
21,439,2,6,2,0,1,0.7520881,1818.6526999999987,g3.?,?
21,440,3,1,1,0,0,0.5061776,1819.2180000000008,b2.?,?
21,441,3,1,0,0,0,0.3132589,1819.724177600001,b1.?,?
21,442,3,8,0,0,0,0.2221,1820.606670000001,i1.?,?
21,443,3,8,0,1,0,0.2081,1820.82877,i1*=,=
21,444,3,1,0,0,0,0.114508,1821.074195000001,b1.?,?
21,445,3,1,1,0,0,0.5095898,1822.3734000000004,b2.?,?
21,446,3,0,0,0,1,0.3258073,1822.8829898000004,a1.?,?
21,447,2,5,2,0,1,0.7330245,1823.5103999999992,f3.?,?
21,448,3,1,1,0,1,0.4927515,1825.326799999999,b2.?,?
21,449,2,6,2,0,1,0.7895660999999999,1825.6263,g3.?,?
21,450,3,1,0,1,1,0.3137843999999999,1825.819551500001,b1*?,?
21,451,2,3,0,0,1,0.4418744,1827.1892000000007,d1.?,?
21,452,3,0,0,1,1,0.3861036,1827.2450613,a1*?,?
21,453,2,3,2,1,0,0.6158032,1829.6227,d3*?,?
21,454,3,2,1,0,1,0.5491532,1832.1716713999997,c2.?,?
21,455,2,1,0,0,0,0.3944083,1832.8316999999988,b1.?,?
21,456,2,1,0,0,0,0.268625,1833.2261082999976,b1.\,\
21,457,2,6,2,0,1,0.75086,1834.573199999999,g3.?,?
21,458,3,6,2,0,1,0.7512729,1834.579000000001,g3.?,?
21,459,2,6,2,0,1,0.7454917000000001,1836.639500000001,g3.=,=
21,460,3,6,2,0,1,0.7456187999999999,1836.6470000000008,g3.=,=
21,461,1,5,3,0,1,1.019675,1840.2667,f4.\,\
21,462,2,5,2,0,1,0.794025,1843.175800000001,f3.?,?
21,463,1,5,3,0,1,1.0788583,1846.9088999999983,f4./,/
21,464,2,6,2,0,0,0.759975,1849.7530000000008,g3.?,?
21,465,2,1,1,0,0,0.4846665999999999,1852.2134000000003,b2.?,?
21,466,2,1,0,0,0,0.2884334,1852.6980666000015,b1.?,?
21,467,2,5,2,0,0,0.8188582999999999,1855.1394,f3.?,?
21,468,2,6,0,0,1,0.4405583,1857.4524999999996,g1.?,?
21,469,3,6,0,0,1,0.3786167,1860.074099999998,g1.?,?
21,470,2,1,0,1,0,0.2302751,1861.7314000000008,b1*?,?
21,471,3,6,0,0,1,0.365775,1863.6722000000009,g1.=,=
21,472,2,3,0,0,1,0.3757269,1863.9010999999991,d1.?,?
21,473,2,3,0,1,0,0.3914170999999999,1865.1127000000013,d1*=,=
21,474,4,5,2,0,0,0.84995,1867.2187999999987,f3.\,\
21,475,4,5,2,1,0,0.82415,1871.0244999999995,f3*\,\
21,476,4,2,1,0,1,0.5746,1873.882849999998,c2.?,?
21,477,2,5,2,0,1,0.8488832999999999,1878.1844999999996,f3.?,?
21,478,1,5,2,0,1,0.8859675,1880.8247999999985,f3.?,?
21,479,5,3,0,0,1,0.377682,1881.2426000000012,d1.?,?
21,480,2,5,2,0,1,0.8053243,1881.589100000001,f3.\,\
21,481,1,5,2,0,1,0.8799,1884.0913,f3.=,=
21,482,3,5,3,0,1,0.9557787,1884.7259999999987,f4.?,?
21,483,4,5,2,0,1,0.7602213,1885.6530999999995,f3.?,?
21,484,1,5,2,0,1,0.8463916999999999,1888.6418000000008,f3.\,\
21,485,3,5,2,0,1,0.8812492000000001,1888.833200000001,f3.?,?
21,486,2,5,2,0,1,0.8775277,1892.6990000000003,f3./,/
21,487,1,5,2,1,1,0.8346666999999999,1892.9192000000005,f3*=,=
21,488,1,5,2,0,1,0.8433333000000001,1897.3997999999992,f3.=,=
21,489,3,4,2,0,1,0.6328406999999999,1897.4762917000007,e3.?,?
21,490,1,5,2,1,1,0.8982834,1901.9928,f3*/,/
21,491,3,4,2,0,1,0.6181133,1902.5956446000016,e3.=,=
21,492,2,5,2,0,1,0.9133559,1905.9465999999995,f3./,/
21,493,1,5,2,0,1,0.8765334,1906.231,f3.\,\
21,494,1,5,2,0,1,0.8924916,1910.815999999999,f3.=,=
21,495,2,5,3,0,1,1.0382136,1912.0605,f4.?,?
21,496,1,5,2,0,1,0.9098583,1914.9101999999984,f3.=,=
21,497,2,5,3,0,0,1.0709346000000002,1917.0897000000004,f4./,/
21,498,2,5,3,0,0,1.0786749,1920.7454,f4.=,=
21,499,2,5,4,1,1,1.136282,1924.1735000000008,f5*?,?
21,500,1,4,2,1,0,0.6274249999999999,1925.3710327000008,e3*?,?
21,501,2,5,4,0,1,1.1783799999999998,1928.3404999999984,f5./,/
21,502,1,5,3,0,1,1.0251,1929.1565999999984,f4.?,?
21,503,2,3,4,0,1,1.246301,1932.069199999998,d5.?,?
21,504,1,5,3,0,1,0.9940583,1932.7612000000008,f4.\,\
21,505,2,5,4,0,1,1.2132589,1935.791799999999,f5.?,?
21,506,1,5,3,0,1,1.0115082999999998,1936.32,f4.=,=
21,507,2,5,4,0,0,1.2487167,1939.5311,f5./,/
21,508,2,5,4,0,0,1.243475,1943.2141999999983,f5.=,=
21,509,2,5,4,0,0,1.24775,1947.1846000000005,f5.=,=
21,510,2,5,4,0,0,1.253825,1950.851500000001,f5.=,=
21,511,2,5,4,0,1,1.2820667,1954.7818000000009,f5./,/
21,512,4,5,4,0,1,1.2677761,1958.5443000000012,f5.?,?
21,513,2,6,0,0,1,0.3497451,1958.5443000000012,g1.?,?
21,514,1,5,4,1,1,1.1465686,1959.517499999998,f5*?,?
21,515,3,3,0,0,1,0.2490513,1960.5818079000016,d1.?,?
21,516,2,6,0,0,1,0.3599042,1962.3368999999984,g1.=,=
21,517,4,5,4,0,1,1.2915099,1962.572400000001,f5./,/
21,518,1,5,4,0,1,1.10535,1963.366399999999,f5.\,\
21,519,2,1,1,0,1,0.5073901,1966.3496000000011,b2.?,?
21,520,4,5,4,0,1,1.2658826,1966.499,f5.\,\
21,521,2,0,0,0,1,0.3239343999999999,1966.856990100001,a1.?,?
21,522,1,5,4,0,1,1.1412916,1967.0871000000009,f5./,/
21,523,4,5,2,0,1,0.7928376,1969.994200000001,f3.?,?
21,524,2,5,4,0,1,1.207617,1970.6284000000012,f5.?,?
21,525,1,5,4,0,1,1.13355,1970.9903000000013,f5.=,=
21,526,2,3,2,0,1,0.6533503,1973.6745999999985,d3.?,?
21,527,3,5,4,1,1,1.1610087999999998,1974.2943000000012,f5*?,?
21,528,4,3,2,1,0,0.6206419,1975.6715000000004,d3*?,?
21,529,2,6,2,0,1,0.7408668,1977.5842999999984,g3.?,?
21,530,3,5,4,0,1,1.1665856,1977.8853999999992,f5.=,=
21,531,4,6,2,0,1,0.7498283,1979.2448000000004,g3.?,?
21,532,2,5,4,0,1,1.2151192000000002,1981.3502000000008,f5.?,?
21,533,1,1,2,0,0,0.8930416999999999,1982.5152999999991,b3.?,?
21,534,1,1,0,0,1,0.3135417,1983.4083417,b1.?,?
21,535,2,5,2,0,1,0.7817202999999999,1984.378499999999,f3.?,?
21,536,3,5,4,0,1,1.2185259,1985.3207,f5./,/
21,537,1,5,4,0,1,1.147725,1986.3148,f5.?,?
21,538,3,3,3,0,1,1.0165829,1988.2471000000005,d4.?,?
21,539,2,5,2,0,1,0.8223792999999999,1988.6490000000013,f3./,/
21,540,4,5,4,0,1,1.2292307,1989.4304999999983,f5.?,?
21,541,1,5,4,0,1,1.1420083,1990.4242000000013,f5.=,=
21,542,3,3,3,0,1,0.9937249,1992.2743999999984,d4.\,\
21,543,2,5,2,0,1,0.8350971999999999,1993.0544999999984,f3.=,=
21,544,1,5,4,0,1,1.1559333,1994.4087,f5.=,=
21,545,2,5,2,0,1,0.8500219,1996.837599999999,f3.=,=
21,546,1,5,4,0,1,1.1360083,1998.8973000000003,f5.=,=
21,547,2,5,2,0,1,0.8371613,2001.9431000000004,f3.=,=
21,548,1,5,4,0,0,1.1140417,2002.483,f5.\,\
21,549,1,5,3,0,1,1.0642751,2006.5112999999983,f4.?,?
21,550,2,3,2,0,1,0.8762038999999999,2009.6721,d3.?,?
21,551,3,3,2,0,1,0.9256067,2009.9379999999985,d3.?,?
21,552,1,5,3,0,1,1.065625,2010.4169,f4.=,=
21,553,3,1,0,0,1,0.3072958,2010.863606699997,b1.?,?
21,554,2,5,4,0,1,1.2150338,2013.7629000000013,f5.?,?
21,555,1,5,3,0,1,1.052175,2014.2740000000013,f4.=,=
21,556,2,5,4,0,1,1.2133892,2017.548200000001,f5.=,=
21,557,1,5,3,0,1,1.0389334,2018.1617000000008,f4.=,=
21,558,2,5,4,1,0,1.1279059,2023.9000000000012,f5*\,\
21,559,2,4,2,0,0,0.6990067,2028.5323261000008,e3.?,?
21,560,2,6,2,0,0,0.7833942,2037.255799999999,g3.?,?
21,561,2,1,1,0,0,0.5018816,2041.9713999999983,b2.?,?
21,562,2,0,0,0,0,0.3182662,2042.4732816,a1.?,?
21,563,2,5,3,0,1,1.0582238,2045.5571999999995,f4.?,?
21,564,1,5,4,0,1,1.2406007,2050.1299,f5.?,?
21,565,2,5,3,0,1,1.0533169,2053.562099999999,f4.=,=
21,566,1,5,4,0,1,1.2518417,2054.0802000000003,f5.=,=
21,567,2,5,4,0,1,1.148356,2057.8189999999995,f5.?,?
21,568,1,5,4,0,1,1.2460333,2058.041300000001,f5.=,=
21,569,1,5,4,0,0,1.2069833,2061.945599999999,f5.\,\
21,570,1,5,4,1,1,1.179175,2065.5877,f5*\,\
21,571,2,4,2,0,1,0.6711514999999999,2067.584723199998,e3.?,?
21,572,1,5,4,1,1,1.210275,2069.271700000001,f5*/,/
21,573,2,4,1,0,0,0.5290929,2070.2569654,e2.?,?
21,574,2,5,3,0,0,0.946048,2072.9146,f4.?,?
21,575,2,2,0,1,0,0.3825486999999999,2074.465769999999,c1*?,?
21,576,2,5,2,0,0,0.8794833,2079.629499999999,f3.?,?
21,577,2,5,2,1,0,0.6958,2082.7537999999986,f3*\,\
21,578,3,5,4,0,1,1.2329742,2084.151600000001,f5.?,?
21,579,2,5,2,0,0,0.8452500000000001,2086.5014999999985,f3./,/
21,580,2,5,2,0,0,0.8729584,2092.4496,f3./,/
21,581,2,5,2,0,0,0.8142999999999999,2095.6211000000003,f3.\,\
21,582,2,5,4,0,0,1.1709423,2102.8371000000006,f5.?,?
21,583,2,5,4,0,0,1.1575256,2106.5148999999983,f5.=,=
21,584,2,5,3,0,0,0.9922666,2109.573400000001,f4.?,?
21,585,2,5,3,1,0,1.0063666,2113.446800000001,f4*=,=
21,586,2,2,1,0,0,0.4797833,2117.401466700001,c2.?,?
21,587,2,2,2,1,0,0.8001417,2120.8776,c3*?,?
21,588,3,5,3,0,1,1.050847,2123.7681999999986,f4.?,?
21,589,2,2,2,1,0,0.8317167,2125.0751999999998,c3*/,/
21,590,3,5,3,1,1,1.0076852,2127.464,f4*\,\
21,591,2,4,1,0,0,0.5738,2129.3894,e2.?,?
21,592,2,0,2,0,1,0.7613,2133.013200000001,a3.?,?
21,593,3,5,3,0,1,1.0168134,2133.232,f4.=,=
21,594,2,1,0,1,0,0.248025,2133.7744999999995,b1*?,?
21,595,2,4,2,0,1,0.639275,2137.429175000001,e3.?,?
21,596,3,5,3,0,1,1.0665213999999998,2139.0638,f4./,/
21,597,2,5,4,0,0,1.2720333,2145.469799999999,f5.?,?
21,598,2,2,3,1,0,1.0076584,2149.3672000000006,c4*?,?
21,599,2,5,3,0,0,0.9646059,2151.8333999999995,f4.?,?
21,600,2,5,3,1,0,1.0339047,2155.3215999999998,f4*/,/
21,601,2,2,1,0,0,0.5455953,2158.8039086000026,c2.?,?
21,602,2,5,3,0,0,0.932188,2162.5174000000006,f4.?,?
21,603,2,5,4,0,0,1.1115677,2167.1866999999984,f5.?,?
21,604,2,5,2,1,0,0.769047,2170.723600000001,f3*?,?
21,605,2,1,2,0,0,0.63905,2181.356816700001,b3.?,?
21,606,2,5,2,0,0,0.870025,2188.3859999999986,f3.?,?
21,607,2,3,0,0,0,0.057975,2190.6911,d1.?,?
21,608,2,3,0,1,0,0.0840166,2190.749075,d1*/,/
21,609,2,1,0,0,0,0.0811332999999999,2190.864158299999,b1.?,?
21,610,2,8,0,0,0,0.1564417,2192.208200000001,i1.?,?
21,611,2,8,0,0,0,0.1273833,2192.364641700002,i1.\,\
21,612,2,8,0,0,0,0.1347084,2192.492025,i1.=,=
21,613,2,1,0,1,0,0.0808583,2192.6267334000004,b1*?,?
21,614,2,13,0,0,0,0.1975,2194.139108399999,n1.?,?
21,615,2,3,0,0,0,0.0995083,2194.336608400001,d1.?,?
21,616,2,1,0,1,0,0.0840833,2194.436116699999,b1*?,?
21,617,2,13,0,0,0,0.1728666999999999,2196.0181999999986,n1.?,?
21,618,2,13,0,1,0,0.2263083,2196.191066699997,n1*/,/
21,619,2,2,0,0,0,0.0739275,2197.6071999999986,c1.?,?
21,620,2,1,0,0,0,0.0382891999999999,2197.6811275,b1.?,?
21,621,2,1,0,0,0,0.0498583,2197.719416699998,b1.=,=
21,622,2,1,0,0,0,0.0406333,2197.7692749999987,b1.=,=
21,623,2,1,0,1,0,0.076825,2197.809908299998,b1*/,/
21,624,2,1,0,0,0,0.0743667,2197.9030833,b1.=,=
21,625,2,1,0,0,0,0.0831833,2197.9774499999985,b1.=,=
21,626,2,0,0,0,0,0.0759084,2198.0606333,a1.?,?
21,627,2,1,0,1,0,0.0617333,2198.136541699998,b1*?,?
21,628,2,6,0,0,0,0.149925,2199.8310999999994,g1.?,?
21,629,2,1,0,0,0,0.0570833,2199.981025000001,b1.?,?
21,630,2,1,0,0,0,0.0460334,2200.0381082999997,b1.=,=
21,631,2,1,0,0,0,0.0505416,2200.084141700001,b1.=,=
21,632,2,1,0,0,0,0.040925,2200.134683299999,b1.=,=
21,633,2,1,0,0,0,0.0466416999999999,2200.1756083,b1.=,=
21,634,2,1,0,0,0,0.0458917,2200.222249999999,b1.=,=
21,635,2,1,0,0,0,0.0482666,2200.2681416999985,b1.=,=
21,636,2,13,0,0,0,0.15505,2202.081699999999,n1.?,?
21,637,2,8,0,0,0,0.1254666,2202.23675,i1.?,?
21,638,2,8,0,0,0,0.132875,2202.362216599998,i1.=,=
21,639,2,9,0,0,0,0.1467084,2202.495091599998,j1.?,?
21,640,2,3,0,0,0,0.1054916,2202.6417999999976,d1.?,?
21,641,2,1,0,1,0,0.0972917,2202.7472916000006,b1*?,?
21,642,2,3,0,0,0,0.0848084,2206.685116600001,d1.?,?
21,643,2,3,0,0,0,0.1141583,2206.7699250000005,d1./,/
21,644,2,3,0,0,0,0.1196166999999999,2206.884083300003,d1.=,=
21,645,2,3,0,0,0,0.1613,2207.003700000001,d1./,/
21,646,2,1,0,1,0,0.0542416,2207.165000000001,b1*?,?
21,647,2,6,0,0,0,0.1734083999999999,2208.545758299999,g1.?,?
21,648,2,6,0,0,0,0.1278416,2208.7191667000006,g1.\,\
21,649,2,6,0,0,0,0.11095,2208.8470082999997,g1.=,=
21,650,2,3,0,0,0,0.081475,2208.9579582999977,d1.?,?
21,651,2,3,0,0,0,0.0874334,2209.0394333000004,d1.=,=
21,652,2,1,0,0,0,0.0758,2209.1268667000004,b1.?,?
21,653,2,8,0,0,0,0.1708983999999999,2211.3064000000013,i1.?,?
21,654,2,8,0,1,0,0.167525,2211.477298400001,i1*=,=
21,655,2,6,2,0,0,0.6936083000000001,2214.7528999999995,g3.?,?
21,656,2,1,0,0,0,0.1645667,2215.4465083,b1.?,?
21,657,2,0,1,0,0,0.5237167,2215.6110750000007,a2.?,?
21,658,2,1,0,0,0,0.2372166,2216.1347916999985,b1.?,?
21,659,2,13,0,0,0,0.2399416,2217.890599999999,n1.?,?
21,660,2,0,0,0,0,0.0617249999999999,2218.1305416,a1.?,?
21,661,2,0,0,1,0,0.1267092,2218.192266599999,a1*/,/
21,662,2,6,2,0,0,0.8110917,2219.8324,g3.?,?
21,663,2,5,2,0,0,0.7691667,2222.5381000000016,f3.?,?
21,664,2,5,2,0,0,0.6763333,2225.9448999999986,f3.\,\
21,665,2,1,1,0,0,0.489025,2229.047599999998,b2.?,?
21,666,2,1,0,0,0,0.3166415999999999,2229.536624999997,b1.?,?
21,667,2,8,0,0,0,0.1413916,2231.5908999999992,i1.?,?
21,668,2,9,0,1,0,0.1555084,2231.7322915999976,j1*?,?
21,669,2,6,0,0,0,0.1798194,2232.9715473,g1.?,?
21,670,2,6,0,0,0,0.1046166999999999,2233.1513667,g1.\,\
21,671,2,6,0,0,0,0.1327583,2233.255983400002,g1./,/
21,672,2,6,0,0,0,0.1789300999999999,2233.3887417000005,g1./,/
21,673,2,0,0,1,0,0.0523699,2233.5676717999995,a1*?,?
21,674,2,1,0,0,0,0.14865,2241.002100000001,b1.?,?
21,675,2,0,0,1,0,0.223125,2241.1507500000007,a1*?,?
21,676,2,5,2,1,0,0.8562000000000001,2243.7590999999998,f3*?,?
21,677,2,4,0,0,0,0.0775667,2246.423483300001,e1.?,?
21,678,2,3,0,0,0,0.0831417,2246.501049999999,d1.?,?
21,679,2,0,0,1,0,0.055575,2246.5841917,a1*?,?
21,680,2,1,0,0,0,0.0382334,2246.6985833,b1.?,?
21,681,2,0,0,1,0,0.0559999999999999,2246.7368166999986,a1*?,?
21,682,2,2,1,0,0,0.4986583,2248.6301084000006,c2.?,?
21,683,2,15,0,0,0,0.1801047,2250.0399,p1.?,?
21,684,2,11,0,0,0,0.1123537,2250.220004700001,l1.?,?
21,685,2,11,0,0,0,0.1480416,2250.332358399999,l1./,/
21,686,2,6,2,0,0,0.6992917,2251.9720000000016,g3.?,?
21,687,2,13,0,0,0,0.3211417,2253.617900000001,n1.?,?
21,688,2,6,0,0,0,0.4103917,2265.578699999998,g1.?,?
21,689,2,3,0,1,0,0.212275,2267.749499999998,d1*?,?
21,690,2,1,0,1,0,0.0400829,2270.106899999999,b1*?,?
21,691,2,1,0,0,0,0.0781683,2270.146989599998,b1./,/
21,692,2,1,0,0,0,0.1064659,2270.2251579000003,b1./,/
21,693,2,1,0,0,0,0.0779174,2270.3316238000007,b1.\,\
21,694,2,5,2,1,0,0.846975,2272.3224999999984,f3*?,?
21,695,2,2,2,0,1,0.8150999999999999,2283.4824333,c3.?,?
21,696,3,5,4,0,1,1.2107843,2287.1918000000005,f5.?,?
21,697,2,5,3,0,1,0.9694666,2289.7851999999984,f4.?,?
21,698,3,1,1,0,0,0.5045728,2291.9552000000003,b2.?,?
21,699,3,1,0,0,1,0.3450155,2292.459772800001,b1.?,?
21,700,2,2,1,0,0,0.5831417,2293.5075,c2.?,?
21,701,2,5,4,0,0,1.106725,2299.652900000001,f5.?,?
21,702,2,5,3,0,1,0.9964279,2303.407200000001,f4.?,?
21,703,3,6,2,0,1,0.7307017,2305.2202,g3.?,?
21,704,2,3,1,0,1,0.4589665999999999,2306.582699999999,d2.?,?
21,705,3,5,2,0,1,0.8718249,2310.165499999999,f3.?,?
21,706,2,5,2,0,1,0.8898651999999999,2313.291300000001,f3.?,?
21,707,3,3,0,0,1,0.3980313,2314.864300000001,d1.?,?
21,708,2,5,2,0,1,0.7442284,2317.4500000000007,f3.\,\
21,709,3,3,4,0,1,1.2793416,2324.1130999999987,d5.?,?
21,710,2,5,2,0,1,0.8394366,2325.6160999999997,f3./,/
21,711,4,5,2,0,1,0.839199,2325.777399999999,f3.?,?
21,712,3,5,4,0,1,1.2916612,2328.584999999999,f5.?,?
21,713,2,5,2,1,0,0.7557787,2329.429100000001,f3*\,\
21,714,2,2,1,0,0,0.5516421,2333.645709099997,c2.?,?
21,715,2,3,4,0,1,1.2829468,2337.1758999999984,d5.?,?
21,716,3,3,4,0,0,1.3217204,2367.122800000001,d5.?,?
21,717,3,3,4,0,1,1.2581925,2371.959899999998,d5.\,\
21,718,2,2,3,0,0,1.0446083,2375.4968999999983,c4.?,?
21,719,2,5,3,0,1,1.0411916,2378.3587000000007,f4.?,?
21,720,3,3,3,0,1,0.9976645,2382.0528999999988,d4.?,?
21,721,2,5,3,0,1,0.9427584,2382.4821999999986,f4.\,\
21,722,3,3,3,0,1,1.0307062,2386.0554999999986,d4./,/
21,723,2,5,3,0,1,0.9585582,2386.4892,f4.=,=
21,724,3,3,3,0,1,1.0468266,2390.0968,d4.=,=
21,725,2,5,3,0,1,0.9893417,2390.6729000000014,f4./,/
21,726,3,3,3,0,1,1.0381711,2394.0256999999983,d4.=,=
21,727,2,5,3,0,1,1.0007,2394.1551,f4.=,=
21,728,3,3,3,0,1,0.9850994,2397.1359999999986,d4.\,\
21,729,2,5,3,0,1,0.9936333,2397.3610999999983,f4.=,=
21,730,3,3,3,0,1,0.9679894,2400.548999999999,d4.=,=
21,731,2,5,3,0,1,1.0004083,2400.678899999999,f4.=,=
21,732,2,5,3,0,1,0.998575,2403.9919999999984,f4.=,=
21,733,3,3,3,0,1,0.9693559,2404.158299999999,d4.=,=
21,734,2,5,3,1,0,0.991025,2407.512200000001,f4*=,=
21,735,3,3,3,0,1,0.9437294,2408.797999999999,d4.\,\
